baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison_exp_vs_contr	gene	symbol	FoldChange
DGCR2	654.593619355144	-1.13037389950143	0.396905206174728	-2.84796944438115	0.00439991487846823	0.0246959556981788	SENS_vs_RESIST	DGCR2	DGCR2	0.456797322804624
DGKI	22.1368902680416	-2.46685567550109	0.570687922161761	-4.32260011068162	1.54201075622693e-05	0.000208235066395761	SENS_vs_RESIST	DGKI	DGKI	0.180884955219498
DHRS2	39.9052063812906	1.84554915310059	0.487306333911375	3.787246388298	0.000152326033446072	0.00152205139768733	SENS_vs_RESIST	DHRS2	DHRS2	3.59389722634968
DIAPH2	204.356120175378	3.56937482593244	0.398478297344924	8.95751374595635	3.32081336722699e-19	4.41884165702472e-17	SENS_vs_RESIST	DIAPH2	DIAPH2	11.8710432803835
DIO1	14.4819736868573	4.00954401649258	0.813009780706092	4.93172912755161	8.15048886337414e-07	1.50055175733233e-05	SENS_vs_RESIST	DIO1	DIO1	16.1061974122824
DIO2	214.845446579832	-2.6940369933887	0.890799551286115	-3.02429091875845	0.00249216665012847	0.0155684318941422	SENS_vs_RESIST	DIO2	DIO2	0.154530445115801
DIRC3	16.9042797952414	-1.65521158092239	0.404875700515048	-4.08819689306315	4.34739102301844e-05	0.000511963958822462	SENS_vs_RESIST	DIRC3	DIRC3	0.317491180005171
DISP1	62.0055436075406	-1.28168177787386	0.29251007509596	-4.38166711848606	1.17774655639301e-05	0.000164612962326938	SENS_vs_RESIST	DISP1	DISP1	0.411315750227858
DKFZp434J0226	12.8451647901827	-1.29369222008815	0.463748204030892	-2.78964362307692	0.00527660872127252	0.0286062454259912	SENS_vs_RESIST	DKFZp434J0226	DKFZp434J0226	0.407905758688083
DKK3	113.654026995085	4.98927992508532	0.717026592779528	6.95829133162907	3.44424408085207e-12	1.83025788543201e-10	SENS_vs_RESIST	DKK3	DKK3	31.7631023640847
DLGAP1	4.38226601041537	-2.54039247919662	0.949874375370181	-2.67445100643607	0.00748517123699571	0.0374626535467626	SENS_vs_RESIST	DLGAP1	DLGAP1	0.171895957324397
DLL1	31.648437758036	1.95836537000945	0.350602426092641	5.58571539802177	2.3274011775598e-08	5.90582559273196e-07	SENS_vs_RESIST	DLL1	DLL1	3.88621406143763
DMC1	104.561684418862	1.417109518214	0.363417592438851	3.8993971334848	9.64324952886804e-05	0.00102936744421247	SENS_vs_RESIST	DMC1	DMC1	2.67049932248625
DMRT1	27.3409174322923	2.61724906215679	0.571144551779969	4.58246350070249	4.59529935513123e-06	7.01597617028292e-05	SENS_vs_RESIST	DMRT1	DMRT1	6.13578980996339
DMRT2	71.2467775020972	1.97115770565637	0.32652894231673	6.0367013461991	1.57296452198794e-09	5.09796244185676e-08	SENS_vs_RESIST	DMRT2	DMRT2	3.92082623612696
DMRTA1	192.782175924519	-1.46804650833151	0.247403906788946	-5.93380487553845	2.95993582013917e-09	9.0046969457654e-08	SENS_vs_RESIST	DMRTA1	DMRTA1	0.361471420651458
DNAAF1	4.03174873131086	3.04517207673556	1.15831085056362	2.62897656121742	0.00856422635449848	0.0417796401621689	SENS_vs_RESIST	DNAAF1	DNAAF1	8.25444992111854
DNAAF3	80.7706903795423	1.29428423897832	0.38485854405044	3.36301287573517	0.000770967678044507	0.0060087752316926	SENS_vs_RESIST	DNAAF3	DNAAF3	2.45255287311888
DNAH1	7.26640692735394	-2.40729156213963	0.656842944709467	-3.66494240598781	0.000247394249318618	0.00232439820815029	SENS_vs_RESIST	DNAH1	DNAH1	0.188509408837428
DNAH10	179.388493899853	1.76634648872601	0.261854107561868	6.74553668518902	1.52462406344116e-11	7.25393082742486e-10	SENS_vs_RESIST	DNAH10	DNAH10	3.40191357185469
DNAH11	740.789221187126	-1.16003213259683	0.130317380180016	-8.90159187511596	5.50513653547765e-19	7.09469052568211e-17	SENS_vs_RESIST	DNAH11	DNAH11	0.44750256829883
DNAH17	46.9956578349624	-2.14575106061513	0.554934060771701	-3.86667752494992	0.000110328159850008	0.00115604416918379	SENS_vs_RESIST	DNAH17	DNAH17	0.225977171053665
DNAH2	101.635865665764	1.25206699989305	0.233789248486419	5.35553712584771	8.53026286427122e-08	1.93096268410535e-06	SENS_vs_RESIST	DNAH2	DNAH2	2.38182430995685
DNAH5	33.2929004228717	-2.16889459517051	0.320355587073795	-6.7702724181642	1.28540132264614e-11	6.24277847114227e-10	SENS_vs_RESIST	DNAH5	DNAH5	0.222380995182279
DNAH6	11.495900082134	-4.49345009880372	0.766858140311575	-5.85955845363789	4.64099505972734e-09	1.3515865861665e-07	SENS_vs_RESIST	DNAH6	DNAH6	0.0443952735417558
DNAJB5	11.6425636590089	1.4054091871585	0.493945810096553	2.84526998393566	0.00443737946406224	0.0248636048231108	SENS_vs_RESIST	DNAJB5	DNAJB5	2.64892902184898
DNAJC12	10.8411509359745	2.54583020849859	0.86030557639538	2.95921621148318	0.00308422626292681	0.0185245986221369	SENS_vs_RESIST	DNAJC12	DNAJC12	5.83944075547023
DNAJC18	138.708873569204	1.16096633727315	0.280061121215059	4.14540344706271	3.39215916449577e-05	0.000411865497368711	SENS_vs_RESIST	DNAJC18	DNAJC18	2.23607152656475
DNAJC22	471.27353401029	1.59271817080074	0.205926348694139	7.73440689305084	1.0388627578939e-14	8.09669845640448e-13	SENS_vs_RESIST	DNAJC22	DNAJC22	3.01617088950539
DNAJC3-AS1	73.9947213693734	-1.01776216222708	0.290817394381257	-3.49966054950898	0.000465850975284776	0.00393831762008571	SENS_vs_RESIST	DNAJC3-AS1	DNAJC3-AS1	0.493881843684299
DNAJC6	345.747063928128	-1.17719567137675	0.189384370234863	-6.2159072045748	5.10289554082807e-10	1.81169395480983e-08	SENS_vs_RESIST	DNAJC6	DNAJC6	0.442210237038158
DNASE1L3	3.05184420179017	4.652314218502	1.46836697782207	3.16835933303434	0.00153301914659481	0.0104886167393181	SENS_vs_RESIST	DNASE1L3	DNASE1L3	25.1469969445649
DNM3	84.9422934313232	-3.62869209713784	0.449767664803892	-8.06792568941128	7.15025418722679e-16	6.32584920445086e-14	SENS_vs_RESIST	DNM3	DNM3	0.0808453105698256
DOC2A	2.1719722631003	4.0913286134473	1.48133742800389	2.76191537194898	0.00574633708878856	0.030595412860183	SENS_vs_RESIST	DOC2A	DOC2A	17.0456134190892
DOCK11	39.2334260187724	1.69513665751708	0.42954789266512	3.94632749098045	7.93590514200657e-05	0.000871139902476335	SENS_vs_RESIST	DOCK11	DOCK11	3.23807557439771
DOCK3	91.1362365776277	-3.20823122955915	0.288242642251024	-11.1303143924318	8.93199146879039e-29	3.04562300770192e-26	SENS_vs_RESIST	DOCK3	DOCK3	0.108199727467965
DOCK8	28.1440205473589	1.61969388359988	0.540442018504735	2.9969799315034	0.0027266866270862	0.0167962664755438	SENS_vs_RESIST	DOCK8	DOCK8	3.07309823197896
DOCK9	1306.616544045	-1.01160969160261	0.138641400222304	-7.2965917105608	2.95148692710065e-13	1.86513461528403e-11	SENS_vs_RESIST	DOCK9	DOCK9	0.495992533617287
DOT1L	115.80320869465	1.06202284694149	0.366141306612674	2.90058190037803	0.00372470488131	0.0215795556787259	SENS_vs_RESIST	DOT1L	DOT1L	2.08785691849569
DPF3	8.88258898124979	-2.67606551314675	0.770579560233958	-3.4727958685204	0.000515066946393704	0.00427923893991155	SENS_vs_RESIST	DPF3	DPF3	0.156467451943849
DPH6-AS1	4.27929209403307	-3.10487820261664	1.08262706589772	-2.86791112139993	0.00413191588549784	0.0234003693072467	SENS_vs_RESIST	DPH6-AS1	DPH6-AS1	0.116235430415789
DPP10	501.45459644572	-1.14257745198593	0.307318347402197	-3.71789534092023	0.000200889458417749	0.00193865434311515	SENS_vs_RESIST	DPP10	DPP10	0.45294963557987
DPPA2	3.71786711083022	4.88256094109999	1.3297531800334	3.6717798569035	0.000240867124876781	0.00227745362961194	SENS_vs_RESIST	DPPA2	DPPA2	29.4983211110249
DPY19L2P2	43.3767205081376	4.58935467465588	0.577701531892781	7.9441622036544	1.95507628269507e-15	1.65796546729897e-13	SENS_vs_RESIST	DPY19L2P2	DPY19L2P2	24.0731774865956
DPYSL3	980.248665869931	-1.63151093803318	0.343529648023786	-4.74925802596291	2.04164317971181e-06	3.39934627897693e-05	SENS_vs_RESIST	DPYSL3	DPYSL3	0.322750013718481
DRC1	4.22018252110597	-3.48334527371727	1.21801411448806	-2.8598562465603	0.00423833082714323	0.0238955427653646	SENS_vs_RESIST	DRC1	DRC1	0.0894146307390051
DTNA	58.1445189687737	-2.42574795372234	0.566082006362738	-4.2851529044503	1.82613547999988e-05	0.00024045341432951	SENS_vs_RESIST	DTNA	DTNA	0.186113168987938
DTX4	83.1957738267725	1.66991637155498	0.435977284664233	3.83028297641944	0.00012799597896364	0.00130904187301328	SENS_vs_RESIST	DTX4	DTX4	3.1819614814824
DUOX1	137.095360249083	1.08949266381445	0.295713839060812	3.68428027337064	0.000229349771667169	0.0021798883350038	SENS_vs_RESIST	DUOX1	DUOX1	2.12799190655965
DUOXA1	141.004445690968	1.01674362666194	0.30676775467967	3.31437581411915	0.000918479687379524	0.00693712830795601	SENS_vs_RESIST	DUOXA1	DUOXA1	2.02334681235896
DUSP6	1033.0690806818	1.30799146577933	0.176572865117781	7.407658390245	1.28548911627937e-13	8.58759198618142e-12	SENS_vs_RESIST	DUSP6	DUSP6	2.47596593512689
DUSP9	183.923534104664	3.84684534947476	0.51045670180888	7.53608550116569	4.84289114804838e-14	3.46129255109641e-12	SENS_vs_RESIST	DUSP9	DUSP9	14.3885105270256
DYSF	32.6811209651027	-2.70764832756672	0.786551198202051	-3.44243112686884	0.000576510646383641	0.004708457958763	SENS_vs_RESIST	DYSF	DYSF	0.153079359242737
DYX1C1	163.042623677579	-1.18294163568328	0.218137195110001	-5.42292493990654	5.86316172105537e-08	1.36893534791032e-06	SENS_vs_RESIST	DYX1C1	DYX1C1	0.440452505236291
DZIP1	201.001026263747	3.89494029379546	0.316062268662924	12.3233320771654	6.78324767662675e-35	3.36428529464697e-32	SENS_vs_RESIST	DZIP1	DZIP1	14.8762634121227
ECE2	171.397553012927	1.34985050301668	0.409580829526699	3.29568770241648	0.000981810909227672	0.00735437032097451	SENS_vs_RESIST	ECE2	ECE2	2.54885711968079
ECM2	110.989048263308	1.11135689199759	0.351647259817676	3.16043097441969	0.00157535927162841	0.0107076018267202	SENS_vs_RESIST	ECM2	ECM2	2.16048751211739
EDA	8.36291957771805	2.34282763259435	0.807659312206754	2.90076223623681	0.00372256215192941	0.0215747785908741	SENS_vs_RESIST	EDA	EDA	5.0729594642852
EDARADD	184.770973170556	3.98389279972346	0.430873016926285	9.246094889263	2.32844450193519e-20	3.62949058696889e-18	SENS_vs_RESIST	EDARADD	EDARADD	15.8223589290236
EEPD1	109.856537765517	-1.42499852924797	0.331995588453764	-4.29222127885723	1.76894529117908e-05	0.000234052769448085	SENS_vs_RESIST	EEPD1	EEPD1	0.372419745442906
EFCAB1	21.8877928432482	3.57349833151342	1.09625152555627	3.25974308651485	0.00111513175078677	0.00812254622391055	SENS_vs_RESIST	EFCAB1	EFCAB1	11.9050215871819
EFCAB13	30.6015261063662	-1.03411636100937	0.391771776237623	-2.63958871907644	0.00830066937280028	0.0407489668940079	SENS_vs_RESIST	EFCAB13	EFCAB13	0.488314877707083
EFCAB6	30.0968408299835	-2.21833517870113	0.359006992404136	-6.17908627307163	6.44736581399979e-10	2.22624549109144e-08	SENS_vs_RESIST	EFCAB6	EFCAB6	0.214889190947987
EFHC1	822.288845992872	-1.14029588374518	0.338499778239967	-3.36867542328729	0.000755303159413414	0.00590073833418585	SENS_vs_RESIST	EFHC1	EFHC1	0.453666525202852
EFHC2	19.5546836238734	3.16639980736969	1.10677882886531	2.86091468754957	0.00422420706253054	0.0238424784114631	SENS_vs_RESIST	EFHC2	EFHC2	8.97803554077722
EFNB1	286.28386357969	1.57525693480687	0.483060648942844	3.26099204779825	0.00111023153889034	0.00809462249196805	SENS_vs_RESIST	EFNB1	EFNB1	2.97988557765147
EFNB3	10.8389589667546	2.24223064051124	0.648134826799869	3.45951266279291	0.000541153831774625	0.00445656924385666	SENS_vs_RESIST	EFNB3	EFNB3	4.73128031999041
EFR3B	4.69764556585714	-2.20498940514008	0.687871936156274	-3.20552313481669	0.0013481720871234	0.00947018564375482	SENS_vs_RESIST	EFR3B	EFR3B	0.216886264550928
EFS	5.33072994712302	5.42204574673989	1.3378204778859	4.05289486621411	5.05877397153273e-05	0.000589302160797695	SENS_vs_RESIST	EFS	EFS	42.8744347711828
EGF	11.2079355580886	-1.79772748302166	0.481339084832807	-3.73484626465789	0.0001878298930732	0.00182445807710924	SENS_vs_RESIST	EGF	EGF	0.287627299385553
EHD2	145.488022390043	1.23961874676483	0.386604832847421	3.20642330732078	0.00134396124258854	0.00944871720680695	SENS_vs_RESIST	EHD2	EHD2	2.36136121620889
EHD3	267.164225736862	1.02377755739605	0.337762613643387	3.03105647588625	0.00243699660717116	0.015293835686185	SENS_vs_RESIST	EHD3	EHD3	2.03323582700553
EIF3M	9488.66403886143	1.0384601862249	0.153703114589481	6.75627289010039	1.41586634063312e-11	6.79574322496841e-10	SENS_vs_RESIST	EIF3M	EIF3M	2.05403417617244
EIF4E3	304.777398086864	1.1158644301085	0.420252553786468	2.65522343660874	0.00792558928187574	0.0392371808156262	SENS_vs_RESIST	EIF4E3	EIF4E3	2.16724826804335
ELF3	1249.04040060829	-1.25431626034001	0.230279492498647	-5.4469299316672	5.12466388824942e-08	1.21558512839099e-06	SENS_vs_RESIST	ELF3	ELF3	0.419192188947357
ELOVL3	5.2733720999378	-2.04697152539293	0.776779571572528	-2.63520257265391	0.00840870832575525	0.0411190108059863	SENS_vs_RESIST	ELOVL3	ELOVL3	0.241991532885837
ELOVL4	296.965091755364	3.02448841008338	0.324910700063098	9.30867592078691	1.29435807601629e-20	2.03699602213064e-18	SENS_vs_RESIST	ELOVL4	ELOVL4	8.13695160428679
EML5	292.981430812047	1.23935381846654	0.346623685538951	3.57550239689916	0.000349555973002445	0.00309587803578519	SENS_vs_RESIST	EML5	EML5	2.36092762909975
EML6	55.8372037160341	1.05383195883266	0.276469804134008	3.81174342758192	0.000137990069474858	0.00139508253295959	SENS_vs_RESIST	EML6	EML6	2.07603671593167
EMR1	15.2060244479877	3.45878147256642	0.793125352425469	4.36095184952678	1.29497864344801e-05	0.000179314005561028	SENS_vs_RESIST	EMR1	EMR1	10.995044000711
EMR4P	6.75524271694091	4.77638576449769	1.35940070094949	3.5135966615006	0.000442083532220816	0.00377807591124315	SENS_vs_RESIST	EMR4P	EMR4P	27.4053520860851
ENDOU	5.77367075966909	2.39410395972221	0.934108367369816	2.56298310062603	0.0103777099616403	0.0485707689282717	SENS_vs_RESIST	ENDOU	ENDOU	5.25650527550542
ENKUR	18.012392184209	-2.01393446226843	0.479835225589184	-4.197137589879	2.70309725504588e-05	0.000338238476860366	SENS_vs_RESIST	ENKUR	ENKUR	0.247596965387889
ENTHD1	54.8479128401994	7.01368766030497	1.06516381547636	6.58460938909038	4.56082835926634e-11	2.01748858800303e-09	SENS_vs_RESIST	ENTHD1	ENTHD1	129.220187231962
ENTPD3	42.8736750926868	1.98063209037454	0.397229286968591	4.9861179811023	6.16045343058036e-07	1.16834462686337e-05	SENS_vs_RESIST	ENTPD3	ENTPD3	3.94665959575361
EOMES	30.2477784926816	2.89138853371559	0.445709064040714	6.48716565802546	8.7466153265907e-11	3.65193502679362e-09	SENS_vs_RESIST	EOMES	EOMES	7.419842347963
EPAS1	194.176508618006	1.10328390057407	0.285398841027436	3.86576167093828	0.000110743041956894	0.00115964898765738	SENS_vs_RESIST	EPAS1	EPAS1	2.14843168052049
EPB41L2	663.609225040007	3.77835727310937	0.210142205864969	17.980001958946	2.79482713780173e-72	7.62382262740016e-69	SENS_vs_RESIST	EPB41L2	EPB41L2	13.7214141755262
EPB41L4A	152.069303966184	-1.33227210694714	0.228547095304596	-5.82931104493609	5.56566777289322e-09	1.60093645762642e-07	SENS_vs_RESIST	EPB41L4A	EPB41L4A	0.397142287911934
EPGN	1049.46496684422	1.18554348477847	0.419541617421404	2.8258066316879	0.00471617247913401	0.0262282008039369	SENS_vs_RESIST	EPGN	EPGN	2.27449061970269
EPHA10	81.2502389697405	-1.8503284348451	0.516147559673322	-3.58488265645624	0.000337229793414768	0.00301444021235364	SENS_vs_RESIST	EPHA10	EPHA10	0.27732922580922
EPHA4	600.321187873264	-2.30615934848648	0.233517170216694	-9.87575922723997	5.30298391625045e-23	1.01424756951738e-20	SENS_vs_RESIST	EPHA4	EPHA4	0.202198002692499
EPHA6	128.671828890367	1.94653530290983	0.399491473645428	4.87253278561207	1.10176565071537e-06	1.99035302486297e-05	SENS_vs_RESIST	EPHA6	EPHA6	3.85447749038381
EPHB2	1164.62475295968	-1.15728893716789	0.382164968889293	-3.02824442682797	0.00245979041955033	0.0154010682496863	SENS_vs_RESIST	EPHB2	EPHB2	0.448354276245024
ERCC1	621.267056115591	1.17161118619995	0.356470950553068	3.28669470648924	0.00101370667699322	0.00755398959207196	SENS_vs_RESIST	ERCC1	ERCC1	2.25263127936018
EREG	3472.9765359758	1.02472263668994	0.273044124694061	3.75295618551806	0.000174761409377076	0.0017137926826091	SENS_vs_RESIST	EREG	EREG	2.03456819355043
ERF	173.530398485316	1.46562134272445	0.402450932305751	3.64173921607662	0.000270802325617532	0.00250125376037367	SENS_vs_RESIST	ERF	ERF	2.76182391842065
ERICH2	19.4941032446647	-2.40512656271483	0.661165316461506	-3.63770830506785	0.000275074701557016	0.00253214153002456	SENS_vs_RESIST	ERICH2	ERICH2	0.188792510345911
ERMAP	93.4904250950576	-1.00134427647812	0.301102995978832	-3.32558722381003	0.000882324886133147	0.00669495197558703	SENS_vs_RESIST	ERMAP	ERMAP	0.499534326261415
ERP27	92.703039005735	-2.02621152071932	0.386723746372991	-5.23942876464859	1.61074406722922e-07	3.44165119430034e-06	SENS_vs_RESIST	ERP27	ERP27	0.245498902357933
ERV3-1	28.7022537048083	-1.16433346842488	0.388640107528782	-2.99591690581923	0.00273620983730855	0.0168485878131035	SENS_vs_RESIST	ERV3-1	ERV3-1	0.446170344799317
ERVMER34-1	536.555076310462	1.31397014536775	0.270834700129553	4.85155759117726	1.2249562809618e-06	2.18185442122367e-05	SENS_vs_RESIST	ERVMER34-1	ERVMER34-1	2.48624788772157
ESAM	10.0634458178564	-2.37960803706136	0.610267980234819	-3.89928378045614	9.64776476704303e-05	0.00102936744421247	SENS_vs_RESIST	ESAM	ESAM	0.192161598571007
ETNPPL	2.53571199916287	4.34913630246158	1.39854831519587	3.1097504857045	0.00187245444742128	0.0123724109571837	SENS_vs_RESIST	ETNPPL	ETNPPL	20.3807650413989
ETV1	8.0374064620616	-1.99961970418886	0.69067925802122	-2.89514949372842	0.00378978001289032	0.0218483020327495	SENS_vs_RESIST	ETV1	ETV1	0.250065908928765
EVA1C	53.1603744949849	1.19021008047239	0.294632885897639	4.03963758779422	5.35338566871087e-05	0.000618777282766884	SENS_vs_RESIST	EVA1C	EVA1C	2.28185968439322
FABP3	96.9990672355683	1.41943498621572	0.431183095735587	3.2919541611301	0.000994938270139864	0.00743229332148752	SENS_vs_RESIST	FABP3	FABP3	2.67480734898534
FABP5	2476.08357353003	1.24639411827475	0.142879394478919	8.72340005933226	2.69970369913267e-18	3.13376244281592e-16	SENS_vs_RESIST	FABP5	FABP5	2.37247702825351
FABP6	14.426152366041	1.70174977671484	0.528437932880136	3.22033993176801	0.00128038673325548	0.00908369729657236	SENS_vs_RESIST	FABP6	FABP6	3.25295254641878
FAIM3	47.3692462225541	1.0092347632553	0.292294789334664	3.45279765524583	0.000554805001362103	0.00455162579312959	SENS_vs_RESIST	FAIM3	FAIM3	2.01284316123409
FAM101B	1111.39494638468	-1.69165330204994	0.31420520339603	-5.38391243609596	7.28839699981066e-08	1.67306022013887e-06	SENS_vs_RESIST	FAM101B	FAM101B	0.30957195784623
FAM105A	56.0282562607861	1.39631478718961	0.336205316628105	4.15316093509059	3.27913948059342e-05	0.000400221296635887	SENS_vs_RESIST	FAM105A	FAM105A	2.632283335446
FAM122C	74.1854201986003	1.34588217970198	0.519354554457036	2.59145157802465	0.00955719901775718	0.0453399061807628	SENS_vs_RESIST	FAM122C	FAM122C	2.5418557848879
FAM126A	1745.96345688644	1.19762801960699	0.120812375222373	9.91312369616584	3.65050779427137e-23	7.11284060343328e-21	SENS_vs_RESIST	FAM126A	FAM126A	2.2936225910693
FAM127B	45.0057090814122	1.16436787016755	0.317584845852336	3.66632062384025	0.000246065379311496	0.00231457015125934	SENS_vs_RESIST	FAM127B	FAM127B	2.24134987323069
FAM133A	7.41448956080112	3.5405140682171	1.12735468730499	3.14055027054608	0.00168630763907896	0.011353269078077	SENS_vs_RESIST	FAM133A	FAM133A	11.6359255703842
FAM134B	281.730631845911	-1.43207713811276	0.23761886986538	-6.02678204354766	1.67256313301546e-09	5.38874818859527e-08	SENS_vs_RESIST	FAM134B	FAM134B	0.370596936819717
FAM153C	1.94208504285412	4.00359692778457	1.46346186396089	2.73570294271199	0.00622471900739905	0.0324355224432029	SENS_vs_RESIST	FAM153C	FAM153C	16.0399409753782
FAM182B	4.30438638727452	4.13763967183747	1.551114194796	2.66752743654806	0.00764116499348677	0.0380541743655313	SENS_vs_RESIST	FAM182B	FAM182B	17.6016610020427
FAM184B	178.952319513913	1.64176590114755	0.265879687589359	6.17484515659277	6.62283461538829e-10	2.28201966631706e-08	SENS_vs_RESIST	FAM184B	FAM184B	3.12047553577508
FAM198B	654.285264326901	-1.47716459860163	0.263082636888818	-5.61483120311696	1.96754219539353e-08	5.09537391012752e-07	SENS_vs_RESIST	FAM198B	FAM198B	0.359194060968199
FAM201A	5.93361808537865	3.8143036793206	1.15995878179284	3.28830967030155	0.00100790908752647	0.00751889153853498	SENS_vs_RESIST	FAM201A	FAM201A	14.0675938135893
FAM20C	11.985369636361	2.7669787266583	0.989916315140759	2.79516428241195	0.00518733475281434	0.0282532804989392	SENS_vs_RESIST	FAM20C	FAM20C	6.80680946511658
FAM212A	17.6598741465046	2.82874507527311	0.776486838082087	3.64300453857026	0.00026947408486567	0.00249039093562757	SENS_vs_RESIST	FAM212A	FAM212A	7.10455887773907
FAM212B-AS1	8.81789644447387	2.03589343215043	0.650035873079707	3.1319708903216	0.0017363709031705	0.0116424344826676	SENS_vs_RESIST	FAM212B-AS1	FAM212B-AS1	4.10076602824378
FAM216A	367.777657894771	1.18101111307727	0.245980623198859	4.80123636455095	1.57689009459031e-06	2.72821989198305e-05	SENS_vs_RESIST	FAM216A	FAM216A	2.26735629093095
FAM228B	1.95525788084507	-3.40904755375675	1.21827224808564	-2.79826414753651	0.00513780764958073	0.0280769608683431	SENS_vs_RESIST	FAM228B	FAM228B	0.0941400510924158
FAM24B	8.69406486731689	2.36872714714027	0.762436944668169	3.1067843232219	0.00189134332000678	0.0124720451726636	SENS_vs_RESIST	FAM24B	FAM24B	5.16485249479116
FAM25B	17.5467951463725	-2.7404138029866	0.752714227274779	-3.64070945345133	0.000271887819912584	0.00250703546394888	SENS_vs_RESIST	FAM25B	FAM25B	0.149641910674747
FAM26E	53.8365233736804	2.05712539774887	0.276552384195206	7.43846560475443	1.01861488662658e-13	6.86076948535689e-12	SENS_vs_RESIST	FAM26E	FAM26E	4.16156276964247
FAM35DP	31.8958615259283	-2.03564590742199	0.413435848745665	-4.92372858715082	8.49105850633683e-07	1.56149611880017e-05	SENS_vs_RESIST	FAM35DP	FAM35DP	0.243898720116722
FAM46A	887.227078357589	-1.26872007735012	0.210053699002406	-6.03997969745626	1.54133620374428e-09	5.01531802120928e-08	SENS_vs_RESIST	FAM46A	FAM46A	0.415027811831693
FAM46B	94.7871723922309	1.08864265948162	0.418630041434987	2.60048862176722	0.00930911060720516	0.0444853177541976	SENS_vs_RESIST	FAM46B	FAM46B	2.12673850959022
FAM47E	7.6683431793179	-1.98334258827262	0.73331515621387	-2.70462511440876	0.00683815130502393	0.0348254555996237	SENS_vs_RESIST	FAM47E	FAM47E	0.252903237687138
FAM58A	356.170727246011	1.44365818655846	0.275408865530825	5.24187260194382	1.58955107529922e-07	3.40525948290869e-06	SENS_vs_RESIST	FAM58A	FAM58A	2.72009716393626
FAM63A	48.3473300475228	-1.01302350398673	0.306987418953493	-3.29988605865374	0.000967240902223296	0.00726184947095812	SENS_vs_RESIST	FAM63A	FAM63A	0.495506708908664
FAM71D	13.9468157494198	-1.47427393611779	0.506222654566744	-2.9123033566713	0.00358774018289207	0.0209566536664506	SENS_vs_RESIST	FAM71D	FAM71D	0.359914483280718
FAM81A	87.139511868902	-1.4451207512625	0.333186826961451	-4.33726856623207	1.44264308302867e-05	0.000196110791859886	SENS_vs_RESIST	FAM81A	FAM81A	0.367261417841121
FAM81B	37.5745517250472	-4.43131777997859	0.506781395130284	-8.74404195292012	2.24915878663319e-18	2.63529065533122e-16	SENS_vs_RESIST	FAM81B	FAM81B	0.0463490063414118
FAM84A	242.529648007682	4.47680400435338	0.551203870353791	8.12186605562101	4.59069822667678e-16	4.12834933384719e-14	SENS_vs_RESIST	FAM84A	FAM84A	22.2665170721881
FAM86B2	26.1009262669364	-1.43166637406792	0.392668104901426	-3.64599608727406	0.000266358027757275	0.00246996138260812	SENS_vs_RESIST	FAM86B2	FAM86B2	0.370702468179896
FANK1	104.089322815157	-2.35076489762982	0.210244467180234	-11.1811023098867	5.04592973199805e-29	1.87697118008209e-26	SENS_vs_RESIST	FANK1	FANK1	0.196042058036643
FAP	154.077542290808	1.86339686648196	0.27909516160282	6.67656456593739	2.44608327840377e-11	1.12774774697562e-09	SENS_vs_RESIST	FAP	FAP	3.63863380997603
FARP1	216.535302747229	-1.45642253541982	0.17832865958199	-8.16706938096064	3.15971196360522e-16	2.90533739934419e-14	SENS_vs_RESIST	FARP1	FARP1	0.364395605167955
FAT2	280.819151962162	1.19427488791389	0.263987850909242	4.5239767049904	6.0688406959379e-06	9.03809969703509e-05	SENS_vs_RESIST	FAT2	FAT2	2.28829791208216
FBLN1	135.000345699066	3.23823120846365	0.343295507012241	9.43278062869662	3.99358855448555e-21	6.40814351679069e-19	SENS_vs_RESIST	FBLN1	FBLN1	9.43636490285948
FBN1	7.20280463908073	2.69918551692282	0.811531567494906	3.32603884437282	0.000880896514712728	0.0066903170562892	SENS_vs_RESIST	FBN1	FBN1	6.49435170626767
FBXL2	228.504352549678	-1.60967421441604	0.175983353195789	-9.14674135470761	5.86767881464384e-20	8.51803343114191e-18	SENS_vs_RESIST	FBXL2	FBXL2	0.327672336712333
FBXO17	170.164588644543	1.28772965002722	0.268280177059905	4.79994334333425	1.58710523298882e-06	2.74299380658163e-05	SENS_vs_RESIST	FBXO17	FBXO17	2.44143547620759
FBXO27	436.004944793082	1.57635658447323	0.27989091796956	5.63203906689342	1.78091326818508e-08	4.69375321423272e-07	SENS_vs_RESIST	FBXO27	FBXO27	2.98215776909657
FBXO32	229.417424029947	-1.35587893277177	0.230389925903512	-5.88514852571989	3.97696684398257e-09	1.18132516035323e-07	SENS_vs_RESIST	FBXO32	FBXO32	0.390696724966965
FBXO36	43.3487380975417	-1.49674469571591	0.238142699708237	-6.28507486288544	3.27695740864543e-10	1.22451967824885e-08	SENS_vs_RESIST	FBXO36	FBXO36	0.354352050938497
FEZ1	873.074957800777	4.04790203614718	0.291172091141372	13.9020948755072	6.15142253694116e-44	5.0340166331058e-41	SENS_vs_RESIST	FEZ1	FEZ1	16.5401686086722
FGD1	45.7871580073395	1.06987864756929	0.400890066504571	2.66875818824284	0.00761322395852176	0.0379603631243914	SENS_vs_RESIST	FGD1	FGD1	2.09925678063549
