baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison_exp_vs_contr	gene	symbol	FoldChange
FAM228A	51.5700668353	2.11094757316182	0.48630332589701	4.34080431028943	1.41962112281429e-05	0.00383538770897696	SENS23_vs_SENS24	FAM228A	FAM228A	4.31974925888597
FAM84A	361.934310258535	-1.03605465600038	0.263242906451039	-3.93573627478955	8.29420164935602e-05	0.0146623053601394	SENS23_vs_SENS24	FAM84A	FAM84A	0.487659255612391
FGF2	577.552272676159	-1.61733277047517	0.345310389220437	-4.68370724126317	2.81732323844326e-06	0.00106161188029655	SENS23_vs_SENS24	FGF2	FGF2	0.325937494754029
FMO9P	71.1188860874922	-2.13344112133012	0.472012001071405	-4.51988745304672	6.18725149734654e-06	0.00201352850432966	SENS23_vs_SENS24	FMO9P	FMO9P	0.227913593407416
FRY	94.4128289977352	4.04407464676484	0.576786147402056	7.01139350343286	2.35956062397577e-12	3.75406095274545e-09	SENS23_vs_SENS24	FRY	FRY	16.4963466193158
GLDC	80.1934444607094	1.73040042661895	0.422882595137446	4.09191687365742	4.27822021124831e-05	0.00900879929483302	SENS23_vs_SENS24	GLDC	GLDC	3.31819903680477
GPC4	30.7586270142605	-5.06056885136621	0.959142263538311	-5.27613998855351	1.31933319209786e-07	7.26597383755738e-05	SENS23_vs_SENS24	GPC4	GPC4	0.0299651861946389
GPX2	781.966293939707	2.48995649935406	0.559570935149061	4.44976024119404	8.59662047428883e-06	0.00266078021865822	SENS23_vs_SENS24	GPX2	GPX2	5.61761011625143
GREB1L	79.9795687134807	-1.72905196120157	0.424451979552885	-4.07361031281547	4.62899104990307e-05	0.0093355665976848	SENS23_vs_SENS24	GREB1L	GREB1L	0.30165011527462
GRHL3	76.3080060858812	1.51675000990489	0.405500983793928	3.74043484608583	0.000183702162204975	0.027700816064263	SENS23_vs_SENS24	GRHL3	GRHL3	2.86145716398847
GUCY1A2	56.3557129738539	-3.04084134776814	0.824473228205602	-3.68822327243576	0.00022582545123556	0.0317019081984508	SENS23_vs_SENS24	GUCY1A2	GUCY1A2	0.12151098524669
HDAC9	1636.2736765669	-1.10780692379076	0.282855802623502	-3.91650768170848	8.98409544336876e-05	0.0154991882715177	SENS23_vs_SENS24	HDAC9	HDAC9	0.463998831150917
IGSF10	11.143775839851	-3.40042642963923	0.941563028416635	-3.61146978695362	0.000304466559049944	0.0399968500829004	SENS23_vs_SENS24	IGSF10	IGSF10	0.0947042887176884
IPCEF1	23.3986767368385	-4.53451638057807	0.931460058391211	-4.86818123839894	1.12630014070879e-06	0.000477017644767679	SENS23_vs_SENS24	IPCEF1	IPCEF1	0.0431493793802622
ITGB2	123.828650642361	1.71116389212116	0.422172453391954	4.05323435570648	5.05143531689976e-05	0.0100460419864844	SENS23_vs_SENS24	ITGB2	ITGB2	3.27424866434329
JAKMIP2	23.918731632934	-3.79006764309244	0.765117902421887	-4.95357333960615	7.28628779481805e-07	0.000326038609168749	SENS23_vs_SENS24	JAKMIP2	JAKMIP2	0.0722896219986696
KLHDC2	2576.04386412487	1.20105610992608	0.2978268482606	4.03273283433181	5.51319461882528e-05	0.0104819339488944	SENS23_vs_SENS24	KLHDC2	KLHDC2	2.29907911112019
KLHL4	165.629863566795	-2.35286094564121	0.441299367321714	-5.3316662562218	9.73156678071267e-08	5.57385218932099e-05	SENS23_vs_SENS24	KLHL4	KLHL4	0.195757441262606
KRT23	55.8312395747014	2.47715120393441	0.456601810050057	5.42518918981692	5.7893187017156e-08	3.60422845608112e-05	SENS23_vs_SENS24	KRT23	KRT23	5.56796909654816
KRT40	104.121617192525	3.21077552222796	0.405627005348471	7.91558619098748	2.46090841567647e-15	7.04754952081427e-12	SENS23_vs_SENS24	KRT40	KRT40	9.2584810399767
L1TD1	41.1046529986251	5.81069628303787	0.998515783069407	5.81933343624872	5.90827672459937e-09	4.34672910337889e-06	SENS23_vs_SENS24	L1TD1	L1TD1	56.1298493879061
L2HGDH	1864.2159300014	1.09952965109173	0.241235250095018	4.55791452807436	5.166405277001e-06	0.0018043355405214	SENS23_vs_SENS24	L2HGDH	L2HGDH	2.14284819762453
LOC101929494	73.1441397955494	2.06270067143064	0.50366211029884	4.09540568816417	4.21429762518989e-05	0.00900664592464091	SENS23_vs_SENS24	LOC101929494	LOC101929494	4.177676182483
LPAR6	31.3965626756195	4.12445029195623	0.83133486125238	4.96123822564457	7.00452217010276e-07	0.000326038609168749	SENS23_vs_SENS24	LPAR6	LPAR6	17.4414767552494
LUM	675.642822119456	1.35700780893405	0.344611418866719	3.93779118926667	8.2235107705176e-05	0.0146623053601394	SENS23_vs_SENS24	LUM	LUM	2.56153358753892
LXN	42.6482229143722	2.05094253787435	0.496464815924865	4.13109342714174	3.61041798625743e-05	0.00783296593109396	SENS23_vs_SENS24	LXN	LXN	4.14376600595326
MGC45800	176.102662683472	-1.53814748754678	0.392214252753413	-3.92170217361739	8.79256297246192e-05	0.0153537450247173	SENS23_vs_SENS24	MGC45800	MGC45800	0.344327309016872
MPP2	177.753030723604	1.28265741231874	0.31801179302221	4.03336429799998	5.49839385001621e-05	0.0104819339488944	SENS23_vs_SENS24	MPP2	MPP2	2.43286693112178
NEMF	5153.82764357242	1.05750922102834	0.296406676200661	3.56776451388844	0.000360039850741178	0.0460304519889547	SENS23_vs_SENS24	NEMF	NEMF	2.08133504208136
NPNT	909.992006536356	1.07139132029775	0.290405343793138	3.68929616206005	0.00022487531889943	0.0317019081984508	SENS23_vs_SENS24	NPNT	NPNT	2.10145901584914
PCDH19	261.124619194255	-8.58565145031061	0.723506658120069	-11.8667207190867	1.76241311995987e-32	1.26179967323527e-28	SENS23_vs_SENS24	PCDH19	PCDH19	0.00260292336078192
